Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
50.0,19440000000,-36.2178,46.4774
50.0,19450000000,-34.3864,-25.7676
50.0,19460000000,-35.9311,-105.7706
50.0,19470000000,-36.3996,-165.4032
50.0,19480000000,-35.6512,117.1376
50.0,19490000000,-35.0594,44.1093
50.0,19500000000,-34.8636,-27.9294
50.0,19510000000,-35.5529,-112.0098
50.0,19520000000,-34.2555,177.9574
50.0,19530000000,-34.4369,100.8701
50.0,19540000000,-35.2728,32.0513
50.0,19550000000,-35.0411,-43.7983
50.0,19560000000,-35.7919,-105.5623
50.0,19570000000,-34.9901,176.0766
50.0,19580000000,-34.8651,99.4982
50.0,19590000000,-34.9344,28.8919
50.0,19600000000,-35.2662,-57.4768
50.0,19610000000,-34.7972,-114.0503
50.0,19620000000,-34.3427,167.8606
50.0,19630000000,-35.7561,89.1598
50.0,19640000000,-35.0377,28.4044
50.0,19650000000,-35.4530,-56.4040
50.0,19660000000,-35.7841,-123.0962
50.0,19670000000,-35.2222,167.5685
50.0,19680000000,-36.2746,81.5910
50.0,19690000000,-35.3241,7.3308
50.0,19700000000,-36.2728,-59.9455
50.0,19710000000,-35.3020,-129.9698
50.0,19720000000,-35.5534,148.8829
50.0,19730000000,-34.8024,78.0451
50.0,19740000000,-34.2182,19.5955
50.0,19750000000,-35.5333,-71.5447
50.0,19760000000,-35.3975,-146.7498
50.0,19770000000,-34.5753,136.9602
50.0,19780000000,-34.8750,80.1182
50.0,19790000000,-34.9398,-7.3831
50.0,19800000000,-36.0811,-73.1408
50.0,19810000000,-35.4085,-151.9356
50.0,19820000000,-35.4983,137.8785
50.0,19830000000,-34.8677,66.1468
50.0,19840000000,-34.8266,-12.1054
50.0,19850000000,-35.9110,-80.2636
50.0,19860000000,-34.2923,-155.4299
50.0,19870000000,-35.2989,137.3365
50.0,19880000000,-35.0240,52.4417
50.0,19890000000,-35.2700,-20.2697
50.0,19900000000,-35.4170,-95.8917
50.0,19910000000,-34.6581,-165.6183
50.0,19920000000,-34.9210,129.6491
50.0,19930000000,-34.7897,41.4452
50.0,19940000000,-36.4457,-22.0047
50.0,19950000000,-35.0714,-95.2539
50.0,19960000000,-36.4853,-175.7916
50.0,19970000000,-34.8703,118.7527
50.0,19980000000,-34.9953,41.1995
50.0,19990000000,-36.4804,-38.2961
50.0,20000000000,-35.4585,-89.8406
50.0,20010000000,-35.9198,-165.4968
50.0,20020000000,-35.5956,108.9092
50.0,20030000000,-35.5069,41.5034
50.0,20040000000,-35.3060,-40.3817
50.0,20050000000,-35.9789,-113.2480
50.0,20060000000,-34.2747,176.1869
50.0,20070000000,-34.8020,112.9201
50.0,20080000000,-34.7098,27.7368
50.0,20090000000,-36.0666,-41.4463
50.0,20100000000,-33.6615,-108.4050
50.0,20110000000,-35.9433,162.6334
50.0,20120000000,-35.9259,103.8166
50.0,20130000000,-34.8208,18.8218
50.0,20140000000,-34.3947,-56.3628
50.0,20150000000,-34.3789,-130.3652
50.0,20160000000,-36.1415,159.8476
50.0,20170000000,-34.3116,91.4066
50.0,20180000000,-35.1839,12.8184
50.0,20190000000,-36.1560,-50.8649
50.0,20200000000,-35.6573,-137.7821
50.0,20210000000,-36.0251,144.5834
50.0,20220000000,-35.1713,79.7868
50.0,20230000000,-34.8087,5.6646
50.0,20240000000,-34.1464,-54.4560
50.0,20250000000,-35.5024,-141.2332
50.0,20260000000,-35.6616,153.2471
50.0,20270000000,-35.4900,65.3739
50.0,20280000000,-35.8641,19.0879
50.0,20290000000,-34.9201,-71.5101
50.0,20300000000,-34.2068,-139.7613
50.0,20310000000,-36.0940,143.4502
50.0,20320000000,-35.7334,66.7498
50.0,20330000000,-37.0163,-8.3997
50.0,20340000000,-36.9275,-80.9742
50.0,20350000000,-34.8996,-149.2850
50.0,20360000000,-36.5864,138.9021
50.0,20370000000,-36.6155,65.1951
50.0,20380000000,-37.5887,-11.9094
50.0,20390000000,-35.2254,-79.4459
50.0,20400000000,-34.7318,-156.1157
50.0,20410000000,-37.6326,127.5040
50.0,20420000000,-35.0374,55.2497
50.0,20430000000,-35.8181,-13.7003
50.0,20440000000,-34.8865,-88.6856
50.0,20450000000,-35.7589,-163.1559
50.0,20460000000,-35.3951,122.5644
50.0,20470000000,-35.0529,58.3660
50.0,20480000000,-35.1565,-23.3861
50.0,20490000000,-33.5850,-97.7848
50.0,20500000000,-35.8680,-173.2672
50.0,20510000000,-36.2974,121.6241
50.0,20520000000,-35.0997,35.9814
50.0,20530000000,-35.0167,-22.8900
50.0,20540000000,-36.2141,-108.8260
50.0,20550000000,-35.7512,175.0125
50.0,20560000000,-35.4411,109.3649
50.0,20570000000,-35.1829,38.0565
50.0,20580000000,-34.2246,-46.6935
50.0,20590000000,-36.4209,-121.1270
50.0,20600000000,-35.5151,177.1479
50.0,20610000000,-35.5876,98.3640
50.0,20620000000,-36.1374,28.8181
50.0,20630000000,-34.7799,-42.1189
50.0,20640000000,-36.0273,-117.0637
50.0,20650000000,-35.3658,174.1254
50.0,20660000000,-35.5011,98.8832
50.0,20670000000,-35.0053,23.3898
50.0,20680000000,-37.5802,-48.4150
50.0,20690000000,-35.8413,-126.1807
50.0,20700000000,-35.6587,173.4239
50.0,20710000000,-33.5635,86.1518
50.0,20720000000,-35.3937,17.0083
50.0,20730000000,-34.0039,-63.1979
50.0,20740000000,-34.9074,-132.7417
50.0,20750000000,-34.5833,151.6312
50.0,20760000000,-36.4367,88.0177
50.0,20770000000,-35.1385,17.6795
50.0,20780000000,-34.0050,-54.7112
50.0,20790000000,-35.2592,-142.8555
50.0,20800000000,-36.0048,136.8163
50.0,20810000000,-35.8353,82.4695
50.0,20820000000,-36.6433,-16.0963
50.0,20830000000,-35.0645,-71.7645
50.0,20840000000,-35.4888,-148.5534
50.0,20850000000,-34.9042,132.3746
50.0,20860000000,-36.5115,58.9422
50.0,20870000000,-34.4780,-2.2523
50.0,20880000000,-35.9479,-67.0403
50.0,20890000000,-35.6682,-162.2527
50.0,20900000000,-36.2802,136.9613
50.0,20910000000,-34.4886,55.6681
50.0,20920000000,-34.8742,-7.1241
50.0,20930000000,-34.8101,-77.3830
50.0,20940000000,-34.8726,-169.2141
50.0,20950000000,-35.7633,123.5990
50.0,20960000000,-34.3740,49.6144
50.0,20970000000,-34.6084,-11.3414
50.0,20980000000,-34.8383,-90.7369
50.0,20990000000,-33.0835,-169.7480
50.0,21000000000,-35.5788,123.8018
50.0,21010000000,-36.0496,47.5878
50.0,21020000000,-34.6807,-25.4925
50.0,21030000000,-35.3617,-99.4790
50.0,21040000000,-34.1548,-174.5451
50.0,21050000000,-34.7383,117.8478
50.0,21060000000,-35.3092,45.7052
50.0,21070000000,-35.1626,-21.9713
50.0,21080000000,-35.8709,-114.8005
50.0,21090000000,-34.9552,-175.8226
50.0,21100000000,-34.2826,108.8982
50.0,21110000000,-33.8905,38.4616
50.0,21120000000,-34.0278,-34.7224
50.0,21130000000,-35.0709,-112.8433
50.0,21140000000,-34.2591,-175.0167
50.0,21150000000,-34.0369,108.8988
50.0,21160000000,-35.2206,30.4980
50.0,21170000000,-34.9649,-51.3035
50.0,21180000000,-34.7429,-121.1840
50.0,21190000000,-36.2098,162.6761
50.0,21200000000,-34.4523,88.2738
50.0,21210000000,-35.5594,23.8303
50.0,21220000000,-34.0448,-61.8411
50.0,21230000000,-34.9228,-125.4563
50.0,21240000000,-34.0413,157.5107
50.0,21250000000,-33.8289,87.0540
50.0,21260000000,-35.1026,12.6219
50.0,21270000000,-35.7015,-48.2780
50.0,21280000000,-36.0356,-121.4003
50.0,21290000000,-34.7357,155.7335
50.0,21300000000,-35.5247,85.6897
50.0,21310000000,-34.1834,13.0855
50.0,21320000000,-35.5965,-69.7614
50.0,21330000000,-35.0300,-140.7576
50.0,21340000000,-35.4085,141.6465
50.0,21350000000,-35.8913,70.5867
50.0,21360000000,-34.0189,-1.9409
50.0,21370000000,-36.0903,-69.0729
50.0,21380000000,-34.2992,-143.8110
50.0,21390000000,-34.8608,137.3370
50.0,21400000000,-34.4912,69.0267
50.0,21410000000,-34.7689,-10.2547
50.0,21420000000,-35.4181,-82.3282
50.0,21430000000,-34.0827,-153.7669
50.0,21440000000,-36.4850,129.4043
50.0,21450000000,-34.9359,63.8877
50.0,21460000000,-33.9608,-10.5465
50.0,21470000000,-35.9140,-98.4023
50.0,21480000000,-35.2303,-160.1854
50.0,21490000000,-34.4872,130.8629
50.0,21500000000,-34.7605,62.0996
50.0,21510000000,-33.9665,-21.6741
50.0,21520000000,-35.3016,-95.6681
50.0,21530000000,-34.6293,-165.0854
50.0,21540000000,-35.5617,121.0382
50.0,21550000000,-34.1663,48.8684
50.0,21560000000,-34.6671,-19.1151
50.0,21570000000,-36.1078,-97.3324
50.0,21580000000,-34.5256,-170.1569
50.0,21590000000,-35.4941,116.3393
50.0,21600000000,-34.4447,43.1121
50.0,21610000000,-36.7977,-25.8485
50.0,21620000000,-34.3400,-102.9334
50.0,21630000000,-33.1601,176.7171
50.0,21640000000,-34.9830,112.7646
50.0,21650000000,-33.9603,33.7256
50.0,21660000000,-34.4706,-36.8069
50.0,21670000000,-36.4988,-110.8780
50.0,21680000000,-35.4188,171.6570
50.0,21690000000,-35.6278,101.6312
50.0,21700000000,-34.8505,30.7145
50.0,21710000000,-34.6355,-34.8031
50.0,21720000000,-34.3434,-116.6106
50.0,21730000000,-35.2865,163.2126
50.0,21740000000,-35.1052,99.2457
50.0,21750000000,-35.7762,24.2838
50.0,21760000000,-36.4537,-59.7799
50.0,21770000000,-34.0372,-119.9500
50.0,21780000000,-35.7785,160.2086
50.0,21790000000,-35.3845,90.1870
50.0,21800000000,-34.5515,15.6725
50.0,21810000000,-34.4267,-59.7444
50.0,21820000000,-33.7717,-132.4635
50.0,21830000000,-34.3820,152.0910
50.0,21840000000,-34.3068,63.7172
50.0,21850000000,-35.8835,2.7259
50.0,21860000000,-34.9668,-64.3602
50.0,21870000000,-34.6262,-147.5182
50.0,21880000000,-35.3423,143.2755
50.0,21890000000,-37.0409,80.7769
50.0,21900000000,-35.8700,0.9522
50.0,21910000000,-33.9042,-72.1130
50.0,21920000000,-34.6103,-144.2771
50.0,21930000000,-35.1968,145.5242
50.0,21940000000,-34.7283,59.9697
50.0,21950000000,-35.6102,-8.6657
50.0,21960000000,-35.3450,-74.4473
50.0,21970000000,-34.3214,-150.2212
50.0,21980000000,-35.6009,130.1677
50.0,21990000000,-36.2752,57.6721
50.0,22000000000,-35.7063,-7.9610
50.0,22010000000,-35.1692,-84.4770
50.0,22020000000,-35.3688,-163.5200
50.0,22030000000,-35.2207,134.4755
50.0,22040000000,-34.4169,58.0167
50.0,22050000000,-35.8003,-19.7816
50.0,22060000000,-34.3046,-76.7726
50.0,22070000000,-34.5947,-159.4072
50.0,22080000000,-34.7528,124.7165
50.0,22090000000,-34.0547,46.8114
50.0,22100000000,-34.9433,-31.4345
50.0,22110000000,-34.8096,-94.0145
50.0,22120000000,-35.4911,-171.4707
50.0,22130000000,-35.3537,114.9760
50.0,22140000000,-34.8838,42.1783
50.0,22150000000,-34.9583,-38.5092
50.0,22160000000,-36.5613,-95.3951
50.0,22170000000,-36.3950,176.8187
50.0,22180000000,-35.2486,95.5808
50.0,22190000000,-34.7409,34.5186
50.0,22200000000,-37.4638,-38.8610
50.0,22210000000,-37.4437,-112.5026
50.0,22220000000,-35.3249,173.3793
50.0,22230000000,-34.2813,115.6238
50.0,22240000000,-34.8630,25.8684
50.0,22250000000,-34.8397,-38.6648
50.0,22260000000,-34.5773,-123.8003
50.0,22270000000,-35.4107,167.7350
50.0,22280000000,-35.7014,89.5243
50.0,22290000000,-35.2783,21.7652
50.0,22300000000,-34.9199,-49.5633
50.0,22310000000,-34.5574,-128.3435
50.0,22320000000,-36.4254,158.9753
50.0,22330000000,-34.1865,93.1857
50.0,22340000000,-35.3809,19.2800
50.0,22350000000,-33.1696,-51.3463
50.0,22360000000,-37.5805,-135.2808
50.0,22370000000,-35.8802,159.5399
50.0,22380000000,-34.1798,72.4698
50.0,22390000000,-33.7847,19.2232
50.0,22400000000,-35.2201,-55.7686
50.0,22410000000,-35.1943,-126.1807
50.0,22420000000,-35.7151,151.3501
50.0,22430000000,-36.1200,82.3866
50.0,22440000000,-35.8638,7.2183
50.0,22450000000,-35.3545,-76.8331
50.0,22460000000,-36.0442,-136.6039
50.0,22470000000,-33.2348,149.6457
50.0,22480000000,-34.7166,69.9397
50.0,22490000000,-35.2148,7.1655
50.0,22500000000,-35.6420,-73.4986
50.0,22510000000,-35.0818,-156.4612
50.0,22520000000,-35.6828,154.0599
50.0,22530000000,-34.4507,65.7401
50.0,22540000000,-33.9953,-5.0880
50.0,22550000000,-35.1066,-88.0955
50.0,22560000000,-34.7150,-144.3609
50.0,22570000000,-34.5992,130.0398
50.0,22580000000,-36.1988,66.6799
50.0,22590000000,-34.8976,-14.0550
50.0,22600000000,-33.8622,-87.1283
50.0,22610000000,-35.9140,-160.6958
50.0,22620000000,-34.1622,125.4257
50.0,22630000000,-34.3554,55.4295
50.0,22640000000,-36.9176,-27.9067
50.0,22650000000,-35.2258,-92.9725
50.0,22660000000,-34.8919,-157.7882
50.0,22670000000,-34.1357,128.8403
50.0,22680000000,-33.9001,42.9154
50.0,22690000000,-33.9116,-32.7630
50.0,22700000000,-34.4250,-95.8693
50.0,22710000000,-35.3612,-162.7141
50.0,22720000000,-35.4021,114.7968
50.0,22730000000,-35.3227,37.3358
50.0,22740000000,-33.6367,-32.8188
50.0,22750000000,-38.3010,-98.0123
50.0,22760000000,-34.5590,178.9242
50.0,22770000000,-36.0015,104.8280
50.0,22780000000,-35.9156,33.4878
50.0,22790000000,-36.9404,-48.9997
50.0,22800000000,-35.5740,-118.5578
50.0,22810000000,-38.4678,176.9918
50.0,22820000000,-36.1592,100.1786
50.0,22830000000,-33.6249,30.2821
50.0,22840000000,-34.9280,-51.7711
50.0,22850000000,-35.8749,-115.0219
50.0,22860000000,-36.5015,176.7660
50.0,22870000000,-37.3717,93.6132
50.0,22880000000,-33.9348,23.9670
50.0,22890000000,-35.8556,-52.6812
50.0,22900000000,-36.4158,-123.8828
50.0,22910000000,-35.0846,164.6921
50.0,22920000000,-34.1222,82.3575
50.0,22930000000,-35.0789,18.3986
50.0,22940000000,-36.2345,-56.1311
50.0,22950000000,-35.7618,-131.0769
50.0,22960000000,-35.7166,161.3026
50.0,22970000000,-35.7688,87.8232
50.0,22980000000,-34.7961,6.5316
50.0,22990000000,-35.0900,-62.5747
50.0,23000000000,-33.7126,-129.9495
50.0,23010000000,-36.8136,148.3728
50.0,23020000000,-34.9789,78.6205
50.0,23030000000,-32.5276,8.1480
50.0,23040000000,-34.7554,-58.9774
50.0,23050000000,-35.1693,-138.4043
50.0,23060000000,-34.9071,140.8854
50.0,23070000000,-34.3807,61.1473
50.0,23080000000,-34.6829,3.9211
50.0,23090000000,-35.2431,-64.8581
50.0,23100000000,-34.4792,-145.5874
50.0,23110000000,-35.0986,140.0616
50.0,23120000000,-33.6800,72.0375
50.0,23130000000,-34.2684,4.4637
50.0,23140000000,-35.0660,-73.9130
50.0,23150000000,-36.3372,-151.9275
50.0,23160000000,-36.8493,128.7737
50.0,23170000000,-34.3073,55.1787
50.0,23180000000,-33.9222,-17.9565
50.0,23190000000,-33.3826,-88.5810
50.0,23200000000,-35.0651,-163.4317
50.0,23210000000,-34.3914,119.1645
50.0,23220000000,-35.5416,55.9218
50.0,23230000000,-34.9827,-9.5732
50.0,23240000000,-34.9038,-87.2268
50.0,23250000000,-33.0663,-178.3161
50.0,23260000000,-35.3342,113.0377
50.0,23270000000,-33.1563,43.0047
50.0,23280000000,-33.8429,-22.6383
50.0,23290000000,-34.7046,-105.9746
50.0,23300000000,-36.1143,-174.2048
50.0,23310000000,-34.8323,105.6194
50.0,23320000000,-33.1673,37.7327
50.0,23330000000,-34.3402,-36.8407
50.0,23340000000,-33.4027,-96.2537
50.0,23350000000,-34.0025,-178.1418
50.0,23360000000,-34.2397,111.1970
50.0,23370000000,-35.4974,29.5809
50.0,23380000000,-36.3267,-33.0168
50.0,23390000000,-36.1034,-107.0158
50.0,23400000000,-33.3265,171.4010
50.0,23410000000,-33.6819,107.5202
50.0,23420000000,-34.9743,27.7401
50.0,23430000000,-36.4283,-48.6446
50.0,23440000000,-34.1416,-115.9424
50.0,23450000000,-33.9045,158.6460
50.0,23460000000,-39.3948,91.6349
50.0,23470000000,-34.3461,25.5486
50.0,23480000000,-35.2379,-43.6791
50.0,23490000000,-33.5997,-126.9340
50.0,23500000000,-34.2516,147.5981
50.0,23510000000,-35.6149,93.2437
50.0,23520000000,-36.4539,11.6678
50.0,23530000000,-34.6594,-55.4808
50.0,23540000000,-36.5440,-129.6405
50.0,23550000000,-36.7858,158.2335
50.0,23560000000,-35.3426,84.6079
50.0,23570000000,-34.1412,5.5554
50.0,23580000000,-34.5930,-68.7061
50.0,23590000000,-35.0769,-137.7145
50.0,23600000000,-34.3443,138.6655
50.0,23610000000,-34.1080,72.0920
50.0,23620000000,-35.3957,0.8956
50.0,23630000000,-35.6704,-79.0904
50.0,23640000000,-34.9933,-140.6887
50.0,23650000000,-34.4413,155.5606
50.0,23660000000,-34.3257,69.9416
50.0,23670000000,-36.1449,-8.3424
50.0,23680000000,-35.0183,-79.3894
50.0,23690000000,-35.4316,-152.0697
50.0,23700000000,-34.7447,134.6648
50.0,23710000000,-33.6398,58.4813
50.0,23720000000,-33.9693,-15.3037
50.0,23730000000,-35.3549,-76.1123
50.0,23740000000,-35.4017,-154.3199
50.0,23750000000,-35.1404,132.2843
50.0,23760000000,-35.2796,62.7349
50.0,23770000000,-35.0472,-16.4025
50.0,23780000000,-33.5859,-89.4338
50.0,23790000000,-33.8428,-160.9245
50.0,23800000000,-37.5369,115.7313
50.0,23810000000,-34.2857,70.2439
50.0,23820000000,-34.7925,-16.3515
50.0,23830000000,-34.4922,-98.1227
50.0,23840000000,-34.5019,-163.8685
50.0,23850000000,-35.8163,118.3762
50.0,23860000000,-35.4804,43.9768
50.0,23870000000,-34.2770,-17.1111
50.0,23880000000,-35.1205,-106.2238
50.0,23890000000,-35.9275,-173.4642
50.0,23900000000,-34.0308,108.3347
50.0,23910000000,-35.2260,42.8396
50.0,23920000000,-33.8253,-29.1396
50.0,23930000000,-34.6986,-115.0895
50.0,23940000000,-34.1077,171.8672
50.0,23950000000,-36.3747,106.6522
50.0,23960000000,-33.7811,37.2095
50.0,23970000000,-36.7392,-51.1965
50.0,23980000000,-34.4050,-111.5425
50.0,23990000000,-35.7052,176.1145
50.0,24000000000,-33.8274,112.1914
50.0,24010000000,-33.3909,24.1354
50.0,24020000000,-35.1253,-40.4078
50.0,24030000000,-34.6261,-120.0408
50.0,24040000000,-35.0095,179.1934
50.0,24050000000,-35.6435,94.4925
50.0,24060000000,-34.9005,18.5813
50.0,24070000000,-35.1141,-63.3681
50.0,24080000000,-37.4269,-140.0508
50.0,24090000000,-33.1536,160.1444
50.0,24100000000,-35.6310,90.6551
50.0,24110000000,-34.6974,23.7865
50.0,24120000000,-33.4061,-67.2880
50.0,24130000000,-34.8207,-141.3973
50.0,24140000000,-33.7217,160.9075
50.0,24150000000,-34.2531,79.6499
50.0,24160000000,-34.5221,8.2825
50.0,24170000000,-35.5047,-52.2385
50.0,24180000000,-35.2946,-137.6022
50.0,24190000000,-33.6044,139.2238
50.0,24200000000,-35.6408,70.2637
50.0,24210000000,-35.1809,-13.6680
50.0,24220000000,-37.0340,-72.1210
50.0,24230000000,-35.0355,-146.0675
50.0,24240000000,-33.7673,139.9607
50.0,24250000000,-37.5455,66.6207
50.0,24260000000,-36.5273,17.9617
50.0,24270000000,-35.0060,-85.4618
50.0,24280000000,-36.4599,-152.6709
50.0,24290000000,-36.1687,130.6046
50.0,24300000000,-37.1015,80.5863
50.0,24310000000,-35.5836,-8.8036
50.0,24320000000,-34.1354,-74.2202
50.0,24330000000,-32.9621,-146.6378
50.0,24340000000,-35.2075,135.3863
50.0,24350000000,-37.6768,46.2905
50.0,24360000000,-37.0741,-9.8503
50.0,24370000000,-37.9587,-85.4953
50.0,24380000000,-34.4118,-167.9976
50.0,24390000000,-34.0515,121.6676
50.0,24400000000,-34.5947,57.4696
50.0,24410000000,-35.3491,-7.7251
50.0,24420000000,-36.4101,-86.2133
50.0,24430000000,-34.2969,-162.4080
50.0,24440000000,-35.6565,125.4834
50.0,24450000000,-34.8554,33.2159
50.0,24460000000,-35.7425,-19.7010
50.0,24470000000,-35.5805,-111.7000
50.0,24480000000,-33.4728,-158.7377
50.0,24490000000,-33.6695,124.5570
50.0,24500000000,-34.7254,50.9959
50.0,24510000000,-34.4390,-39.3441
50.0,24520000000,-33.8925,-109.4258
50.0,24530000000,-34.0982,-175.2536
50.0,24540000000,-35.5025,117.6133
50.0,24550000000,-36.2931,49.2418
50.0,24560000000,-36.8509,-30.0903
50.0,24570000000,-36.8614,-126.8463
50.0,24580000000,-33.6283,-177.8962
50.0,24590000000,-35.6159,105.9786
50.0,24600000000,-34.6923,27.4544
50.0,24610000000,-35.6280,-40.4191
50.0,24620000000,-35.0812,-122.4036
50.0,24630000000,-32.4937,173.7126
50.0,24640000000,-33.0034,93.8125
50.0,24650000000,-35.7524,26.6832
50.0,24660000000,-32.8051,-34.5320
50.0,24670000000,-36.0283,-114.4449
50.0,24680000000,-35.0143,176.3351
50.0,24690000000,-36.0272,88.4542
50.0,24700000000,-37.3901,30.5154
50.0,24710000000,-35.0697,-40.2842
50.0,24720000000,-37.2148,-137.5141
50.0,24730000000,-35.2489,158.8162
50.0,24740000000,-35.7918,87.7442
50.0,24750000000,-34.9165,15.0434
50.0,24760000000,-34.7852,-59.3314
50.0,24770000000,-35.0598,-129.3477
50.0,24780000000,-34.3506,164.6188
50.0,24790000000,-34.7792,77.5228
50.0,24800000000,-35.3015,6.1535
50.0,24810000000,-35.8343,-61.8709
50.0,24820000000,-34.1971,-127.1589
50.0,24830000000,-35.4294,157.7200
50.0,24840000000,-34.6895,65.3212
50.0,24850000000,-36.6942,1.9883
50.0,24860000000,-33.2469,-62.9855
50.0,24870000000,-35.0936,-143.4748
50.0,24880000000,-38.0405,147.8344
50.0,24890000000,-33.8717,66.3542
50.0,24900000000,-34.7208,-8.8043
50.0,24910000000,-35.2605,-85.0027
50.0,24920000000,-36.2707,-157.5779
50.0,24930000000,-36.3632,134.1959
50.0,24940000000,-37.0386,59.2849
50.0,24950000000,-36.1049,-22.2856
50.0,24960000000,-34.1478,-86.5832
50.0,24970000000,-33.4871,-163.4591
50.0,24980000000,-35.7265,141.9586
50.0,24990000000,-32.9351,62.8934
50.0,25000000000,-33.4068,-24.5252
50.0,25010000000,-37.2862,-83.8635
50.0,25020000000,-33.6027,-146.9637
50.0,25030000000,-35.0671,128.3151
50.0,25040000000,-35.3300,63.5131
50.0,25050000000,-34.2320,-23.0897
50.0,25060000000,-34.6732,-96.9459
50.0,25070000000,-33.1588,-156.6571
50.0,25080000000,-35.1076,101.8883
50.0,25090000000,-34.8659,42.8963
50.0,25100000000,-34.8184,-34.6276
50.0,25110000000,-33.8057,-97.5756
50.0,25120000000,-35.3472,175.2167
50.0,25130000000,-32.9523,108.0901
50.0,25140000000,-34.3926,36.0697
50.0,25150000000,-33.1484,-44.4839
50.0,25160000000,-33.9900,-101.1297
50.0,25170000000,-36.3763,-176.0189
50.0,25180000000,-35.7744,98.5585
50.0,25190000000,-33.8266,37.7492
50.0,25200000000,-33.4068,-39.1661
50.0,25210000000,-33.5987,-125.6960
50.0,25220000000,-35.9669,166.0662
50.0,25230000000,-35.1285,92.0781
50.0,25240000000,-33.6284,17.6642
50.0,25250000000,-34.5255,-55.7569
50.0,25260000000,-36.8494,-116.4759
50.0,25270000000,-35.3703,169.4155
50.0,25280000000,-33.0656,97.2330
50.0,25290000000,-37.8757,14.3610
50.0,25300000000,-34.3203,-52.2400
50.0,25310000000,-34.3252,-113.6102
50.0,25320000000,-35.6568,158.9827
50.0,25330000000,-34.8767,82.7718
50.0,25340000000,-34.1768,-1.4647
50.0,25350000000,-34.1735,-56.9629
50.0,25360000000,-35.3806,-132.4904
50.0,25370000000,-34.9538,156.3423
50.0,25380000000,-35.3006,72.6688
50.0,25390000000,-33.4702,-6.8712
50.0,25400000000,-31.7111,-59.7912
50.0,25410000000,-32.7699,-134.2026
50.0,25420000000,-37.4494,155.7771
50.0,25430000000,-33.3845,74.9815
50.0,25440000000,-33.7000,3.2848
50.0,25450000000,-35.4159,-63.4981
50.0,25460000000,-36.9668,-145.5180
50.0,25470000000,-33.4745,136.3162
50.0,25480000000,-34.2228,69.6823
50.0,25490000000,-36.7380,11.0140
50.0,25500000000,-33.9348,-68.8350
50.0,25510000000,-35.7584,-156.0269
50.0,25520000000,-32.7810,139.2418
50.0,25530000000,-35.4381,42.0358
50.0,25540000000,-40.2840,-32.2475
50.0,25550000000,-33.9005,-93.8443
50.0,25560000000,-36.1753,-140.5273
50.0,25570000000,-34.0962,123.5278
50.0,25580000000,-39.6221,53.3721
50.0,25590000000,-35.9187,-17.7611
50.0,25600000000,-37.3981,-87.1653
50.0,25610000000,-35.9230,-164.5734
50.0,25620000000,-37.6919,113.2755
50.0,25630000000,-35.3460,59.8786
50.0,25640000000,-33.3003,-18.0636
50.0,25650000000,-33.4894,-92.2538
50.0,25660000000,-35.6101,-162.3622
50.0,25670000000,-34.4529,110.1206
50.0,25680000000,-33.5773,49.1574
50.0,25690000000,-35.1006,-19.6057
50.0,25700000000,-34.6203,-107.6697
50.0,25710000000,-34.6355,179.1663
50.0,25720000000,-34.3794,120.4613
50.0,25730000000,-35.6080,27.0155
50.0,25740000000,-34.5266,-34.6683
50.0,25750000000,-34.2221,-104.3788
50.0,25760000000,-35.5512,-170.3764
50.0,25770000000,-33.3536,91.7822
50.0,25780000000,-38.0861,38.1154
50.0,25790000000,-35.1368,-33.2284
50.0,25800000000,-35.0475,-103.8673
50.0,25810000000,-36.7434,-175.0478
50.0,25820000000,-33.4494,100.1407
50.0,25830000000,-33.1534,27.9060
50.0,25840000000,-34.4010,-51.0482
50.0,25850000000,-35.2114,-113.7756
50.0,25860000000,-34.9606,171.1974
50.0,25870000000,-33.1076,92.5936
50.0,25880000000,-34.2211,22.3923
50.0,25890000000,-33.5110,-51.9460
50.0,25900000000,-36.6929,-122.4949
50.0,25910000000,-34.3536,155.3064
50.0,25920000000,-35.6835,75.8438
50.0,25930000000,-37.1388,25.0522
50.0,25940000000,-35.5269,-60.8999
50.0,25950000000,-35.8585,-126.4708
50.0,25960000000,-33.6547,150.3267
50.0,25970000000,-34.6592,72.4327
50.0,25980000000,-37.5928,16.5747
50.0,25990000000,-35.2404,-50.7985
50.0,26000000000,-33.4214,-131.7942
50.0,26010000000,-34.6668,157.2204
50.0,26020000000,-33.5578,84.1319
50.0,26030000000,-36.6800,14.7451
50.0,26040000000,-33.8476,-63.4720
50.0,26050000000,-35.1213,-137.2944
50.0,26060000000,-35.9579,144.7738
50.0,26070000000,-34.6148,62.3500
50.0,26080000000,-33.6994,1.5319
50.0,26090000000,-33.8915,-85.6757
50.0,26100000000,-34.5171,-129.3193
50.0,26110000000,-34.3951,152.5904
50.0,26120000000,-33.3028,73.0653
50.0,26130000000,-33.1832,-1.7289
50.0,26140000000,-33.3417,-74.0623
50.0,26150000000,-34.0565,-150.3981
50.0,26160000000,-36.6908,131.1248
50.0,26170000000,-33.5573,58.7691
50.0,26180000000,-34.1740,-22.8871
50.0,26190000000,-36.3264,-94.5336
50.0,26200000000,-34.2411,-158.9579
50.0,26210000000,-35.6077,127.4989
50.0,26220000000,-34.5017,52.4787
50.0,26230000000,-35.3507,-23.8268
50.0,26240000000,-36.8784,-71.4860
