Angle_deg,Frequency_Hz,Magnitude_dB,Phase_deg
10.0,9260000000,-66.2289,179.2697
10.0,9270000000,-68.5437,173.6784
10.0,9280000000,-65.7051,137.5248
10.0,9290000000,-63.5389,175.8151
10.0,9300000000,-63.0669,93.0635
10.0,9310000000,-62.7554,30.5515
10.0,9320000000,-62.4140,-47.5195
10.0,9330000000,-68.7121,61.7750
10.0,9340000000,-62.2403,-10.2059
10.0,9350000000,-56.4397,163.1273
10.0,9360000000,-58.3443,48.3516
10.0,9370000000,-60.7980,-15.9231
10.0,9380000000,-61.2070,37.9014
10.0,9390000000,-79.8841,-106.4365
10.0,9400000000,-57.2742,-74.6505
10.0,9410000000,-73.5731,165.3253
10.0,9420000000,-76.9439,46.5854
10.0,9430000000,-66.3607,81.3794
10.0,9440000000,-82.8762,77.2745
10.0,9450000000,-59.0696,-164.8853
10.0,9460000000,-68.5227,-109.0484
10.0,9470000000,-69.6737,162.3579
10.0,9480000000,-65.5875,-91.1980
10.0,9490000000,-63.4915,-60.6654
10.0,9500000000,-67.0129,-54.3433
10.0,9510000000,-67.7877,5.4972
10.0,9520000000,-68.3204,-22.9660
10.0,9530000000,-60.1868,-67.5531
10.0,9540000000,-64.8408,142.6105
10.0,9550000000,-61.3107,175.3709
10.0,9560000000,-65.4138,149.3379
10.0,9570000000,-63.6654,-122.0371
10.0,9580000000,-64.5870,-64.1044
10.0,9590000000,-54.9637,158.5789
10.0,9600000000,-59.6380,-10.0950
10.0,9610000000,-69.8029,-116.9219
10.0,9620000000,-66.2492,16.5008
10.0,9630000000,-72.1840,15.0743
10.0,9640000000,-83.2478,-2.0917
10.0,9650000000,-64.1675,27.4777
10.0,9660000000,-64.7114,-150.4490
10.0,9670000000,-64.3970,-11.1620
10.0,9680000000,-62.7619,-93.7421
10.0,9690000000,-57.4412,-177.4060
10.0,9700000000,-58.8010,85.6901
10.0,9710000000,-60.1139,-31.4552
10.0,9720000000,-60.3616,-163.9393
10.0,9730000000,-56.3061,2.5948
10.0,9740000000,-63.7016,154.4885
10.0,9750000000,-57.3802,-168.8087
10.0,9760000000,-59.7168,61.6788
10.0,9770000000,-63.9573,-123.1571
10.0,9780000000,-58.0920,65.9368
10.0,9790000000,-60.7920,60.5007
10.0,9800000000,-68.2555,155.1639
10.0,9810000000,-69.6352,-133.4020
10.0,9820000000,-55.8704,92.9198
10.0,9830000000,-60.7498,-133.4909
10.0,9840000000,-61.3865,159.4622
10.0,9850000000,-63.5403,41.9331
10.0,9860000000,-72.1942,70.0932
10.0,9870000000,-56.9875,-19.4107
10.0,9880000000,-62.8344,-139.9710
10.0,9890000000,-57.3884,109.7320
10.0,9900000000,-66.2280,169.5450
10.0,9910000000,-62.4748,18.9106
10.0,9920000000,-73.5034,-21.4961
10.0,9930000000,-72.5786,-140.2476
10.0,9940000000,-59.9678,97.1527
10.0,9950000000,-56.1144,44.1681
10.0,9960000000,-57.9982,69.6264
10.0,9970000000,-67.1564,-71.3638
10.0,9980000000,-61.2664,121.8957
10.0,9990000000,-61.2085,-73.2295
10.0,10000000000,-65.2619,-46.6229
10.0,10010000000,-59.4750,174.7315
10.0,10020000000,-59.6914,-58.7634
10.0,10030000000,-59.7253,-136.5987
10.0,10040000000,-59.5924,-114.2177
10.0,10050000000,-60.8860,-65.7171
10.0,10060000000,-57.5191,-24.7183
10.0,10070000000,-61.5793,62.2967
10.0,10080000000,-68.1169,177.9596
10.0,10090000000,-68.5956,-75.7986
10.0,10100000000,-62.9405,40.5565
10.0,10110000000,-62.0945,125.8582
10.0,10120000000,-61.6867,101.9032
10.0,10130000000,-76.1629,158.3627
10.0,10140000000,-61.6556,-171.0116
10.0,10150000000,-60.5137,12.9108
10.0,10160000000,-68.4320,79.2548
10.0,10170000000,-59.3272,-114.3606
10.0,10180000000,-54.9702,-133.0526
10.0,10190000000,-61.2720,-70.0853
10.0,10200000000,-71.2352,-6.5647
10.0,10210000000,-60.0654,70.1797
10.0,10220000000,-61.8709,103.9825
10.0,10230000000,-66.0806,-86.1828
10.0,10240000000,-61.5317,19.9942
10.0,10250000000,-55.7582,-62.7202
10.0,10260000000,-61.1874,-172.6240
10.0,10270000000,-59.9380,66.2409
10.0,10280000000,-72.7489,126.0033
10.0,10290000000,-72.5159,111.4079
10.0,10300000000,-62.6066,-137.4117
10.0,10310000000,-62.0763,148.0560
10.0,10320000000,-65.1327,36.6912
10.0,10330000000,-55.8650,25.3593
10.0,10340000000,-62.3412,89.7450
10.0,10350000000,-59.0367,95.8794
10.0,10360000000,-69.5682,-9.4209
10.0,10370000000,-61.4720,-166.5325
10.0,10380000000,-57.3803,146.4486
10.0,10390000000,-67.9749,147.7681
10.0,10400000000,-67.0829,63.9934
10.0,10410000000,-58.6523,166.5719
10.0,10420000000,-66.3063,-121.2657
10.0,10430000000,-58.7807,129.7092
10.0,10440000000,-64.3293,-112.5505
10.0,10450000000,-64.7543,86.8725
10.0,10460000000,-59.5439,103.5505
10.0,10470000000,-70.4920,-94.0613
10.0,10480000000,-60.9867,-3.9117
10.0,10490000000,-64.2429,-72.2454
10.0,10500000000,-67.1268,25.7400
10.0,10510000000,-67.8142,-132.2534
10.0,10520000000,-58.8954,-87.4807
10.0,10530000000,-67.8542,76.0093
10.0,10540000000,-71.8285,-144.8768
10.0,10550000000,-58.8884,160.1444
10.0,10560000000,-58.9769,-148.8057
10.0,10570000000,-57.5675,-139.3620
10.0,10580000000,-63.9875,-27.9415
10.0,10590000000,-61.0633,114.2362
10.0,10600000000,-63.8969,93.5503
10.0,10610000000,-61.4730,127.0365
10.0,10620000000,-65.3841,-154.0775
10.0,10630000000,-67.0332,-178.8373
10.0,10640000000,-76.7971,-12.2639
10.0,10650000000,-57.0898,-97.3106
10.0,10660000000,-56.3875,-133.5257
10.0,10670000000,-64.6469,125.9526
10.0,10680000000,-55.6796,-75.3887
10.0,10690000000,-62.6057,167.3715
10.0,10700000000,-63.4867,-84.2310
10.0,10710000000,-62.4559,178.6245
10.0,10720000000,-59.2615,134.4939
10.0,10730000000,-65.8366,-99.0664
